Review,Cleaned_Review,Label
"Mới dùng nên ko chắc hiệu quả như các kcn trước mình dùng ko. Nhưng thích tiki bởi nhiệt tình, giao hàng 2h cực nhanh",mới dùng nên không_chắc hiệu_quả như kcn trước dùng không_nhưng thích tiki bởi nhiệt_tình giao h cực nhanh,1
Mùi thơm dễ chịu,mùi thơm dễ_chịu,1
San phẩm chính hãng giao hàng nhanh áp mã bvaof rẻ hơn bên ngoài tuyệt vời,san_phẩm chính hãng giao_sản_phẩm nhanh áp_mã bvaof rẻ hơn bên ngoài tuyệt_vời,1
Chất kem đẹp thấm nhanh,chất_lượng kem đẹp thấm nhanh,1
"Mk đã nhận dc hàng, giao hàng khá nhanh ! Chất lượng sp chờ sử dụng nha nha",mk đã nhận giao_sản_phẩm khá nhanh chất_lượng_lượng chờ sử_dụng,1
Treo đầu dê bán thịt ***. Lúc mua thì có hàng tặng kèm. Thực tế thì không.,treo đầu dê bán thịt lúc mua tặng kèm thực_tế không,0
"Mình luôn dùng kem chống nắng của skin aqua từ dạng gel, dạng sữa,... nên sản phẩm mới ra mắt là mình gom về dùng thử liền, thật sự rất thích nhưng khi apply lên da mình có cảm giác còn dính dính trên da khá lâu, nâng khoảng 0,5 tone da thôi nhưng làm cho da mình đều màu, bóng khoẻ lắm nên cũng rất ưng. Đặc biệt là đến cuối ngày vẫn thấy trắng mịn da như mới thoa á, mặc dù mình chỉ thoa một lần vào buổi sáng trước khi đi làm thôi, đến chiều về thì *** lại thấy bất ngờ lắm luôn. À mà tiki gói hàng cẩn thận lắm nha. Sẽ mua lại",dùng kem chống nắng skin aqua dạng gel dạng sữa nên mới ra_mắt gom về dùng thử liền thật_sự rất thích khi aply lên da cảm_giác còn dính dính trên da khá lâu nâng khoảng tone da thôi làm da đều màu bóng khỏe lắm nên cũng rất ưng đặc_biệt đến cuối ngày vẫn thấy trắng mịn da như mới thoa á mặc_dù chỉ thoa một vào buổi sáng trước khi làm thôi đến chiều về lại thấy bất_ngờ lắm à tiki_gói cẩn_thận lắm sẽ mua lại,1
"giao hàng quá nhanh luôn, siêu thích nha?, hàng đẹp đóng gói kĩ, còn chất lượng sf ntn thì chưa biết, lần đầu mua nên thấy cũng ok, nếu sử dụng thấy hiệu quả thì sẽ ủng hộ shop tiếp.",giao quá nhanh siêu_thích đẹp đóng_gói kĩ còn chất_lượng_lượng sf ntn chưa_biết đầu mua nên thấy cũng tốt nếu sử_dụng thấy hiệu_quả sẽ ủng_hộ tiếp,1
"Mới đặt hôm qua mà hôm nay đã có ùi nhanh dã man. Còn về sp thì mới chỉ dám dùng ở tay tại vì mặt vẫn còn nhiều mụn nên chưa dám dùng thì thấy cũng có nâng tone nhưng mà chắc chưa dc 0,5 tone í còn ns chung cũng ok .",mới đặt hôm_qua hôm_nay đã ùi nhanh dã_man còn về mới chỉ dám dùng tay tại vì mặt vẫn còn nhiều mụn nên chưa_dám dùng thấy cũng nâng tone nhưng_mà chắc chưa_được tone í còn ns chung cũng tốt,1
"Đã xài sản phẩm này nhiều lần, chống nắng và nâng tông tốt,  TIKI giao hàng siêu nhanh, chưa đến 2 tiếng đã có hàng",đã xài nhiều chống nắng nâng tông tốt tiki giao siêu nhanh chưa_đến_tiếng đã,1
"Giao hàng đúng mẫu, xài ổn sẽ ủng hộ shop 👍",giao đúng mẫu xài ổn sẽ ủng_hộ thumbs_up,0
"giao hàng nhanh, sản phầm ok",giao nhanh_sản phầm tốt,1
Ok. Ổn. Sẽ mua lại,tốt ổn sẽ mua lại,1
Cũng đc  cũng k khen cũng k chê,cũng cũng không_khen cũng không_chê,1
Giao hàng siêu nhanh  Sản phẩm như shop giới thiệu.,giao siêu nhanh như giới_thiệu,1
"sản phẩm kém chất lượng, có mùi cồn rất nồng",kém chất_lượng_lượng mùi cồn rất nồng,0
Xài ổn áp,xài ổn_áp,1
"Ấn tượng đầu tiên là vẻ ngoài xinh xắn, bắt mắt. Lấy một ít thoa lên mặt thấm khá nhanh, không lên tông mấy nhưng cũng có làm đều màu da. Nhìn chung thì khá ưng nhưng check mã vạch lại không ra là sao vậy ạ?",ấn_tượng đầu_tiên vẻ ngoài xinh_xắn bắt_mắt lấy một_ít thoa lên mặt thấm khá nhanh không_lên_tông mấy cũng làm đều màu_da nhìn_chung khá ưng check_mã vạch lại không_ra sao,1
"rất chuẩn, rất chất lượng các bạn nha. nên mua ( lấy ảnh tạm)",rất chuẩn rất chất_lượng_lượng bạn nên mua lấy ảnh tạm,1
"sản phẩm rất là ưng  giao hàng nhanh và thân thiện về chất lượng thì mình cũng sẽ chia sẻ để mấy bạn sắp mua an tâm  + sản phẩm nhìn vào rất đẹp bà bắt mắt nhìn thôi cũng đã thích rồi + vừa mới cho ra tay thì kem có mùi thơm thoan thoảng và không nồng  +sức lên cứ tưởng là sẽ trắng như mấy loại kem chống nắng khác nhưng thoa lên ko nết rít ,thấm nhnh mà còn có 1 lớp da bóng mịn nhìn căng đã lắm  +vì ko có cồn nên khi dùng rất dễ chịu",rất ưng giao nhanh thân_thiện về chất_lượng_lượng cũng sẽ chia_sẻ mấy bạn sắp mua an_tâm nhìn vào rất đẹp bà bắt_mắt nhìn thôi cũng đã thích vừa_mới ra_tay kem mùi thơm thoan_thoảng không_nồng sức lên cứ tưởng sẽ trắng như mấy loại kem chống nắng khác thoa lên không_nết rít thấm_nhnh mà_còn lớp da bóng mịn nhìn căng đã lắm vì không_có cồn nên khi dùng rất dễ_chịu,1
sản phẩm rất tốt,rất tốt,1
"Kem chống nắng này mình đã dùng rất nhiều lần rồi, kem dùng rất tốt so với tầm giá. Thẩm thấu khá nhanh, về độ lên tone hay làm đều màu da cũng khá ổn. Chắc chắn sẽ mua lại",kem chống nắng đã dùng rất nhiều kem dùng rất tốt so tầm giá thẩm_thấu khá nhanh về độ lên tone hay làm đều màu_da cũng khá ổn chắc_chắn sẽ mua lại,1
"sp dễ thẩm thấu , k bị bết ,giao cs nhanh nữa nói chung cx ok",dễ thẩm_thấu không_bị bết giao cs nhanh nữa nói_chung cx tốt,1
"Sản phẩm set lên da rất tốt nhưng sau khi bề da khô thoáng thì chà nhẹ sẽ bị vón cục lại nên mọi người cũng lưu ý ha , tiền nào của đấy",set lên da rất tốt sau khi bề da khô_thoáng chà_nhẹ sẽ vón cục lại nên mọi người cũng lưu_ý ha tiền nào đấy,1
"tạm được, dùng hih cũ",tạm dùng hih cũ,1
chưa sử dụng nên không biết mong nó ok khi sử dụng ^^ còn giao hàng thì không gọi mà giao cho người khác nhận làm bị chửi :)),chưa_sử_dụng nên không_biết mong nó tốt khi sử_dụng tích_cực còn giao_sản_phẩm không_gọi giao người khác nhận làm chửi tích_cực,1
Tốt Giao hàng nhanh Đóng gói đẹp,tốt giao nhanh đóng_gói đẹp,1
"Mới ra, hình mèo, dễ thương lắm",mới ra hình_mèo dễ_thương lắm,1
"Mùi thơm dịu,  màu hơi tím lục, dễ trôi khi gặp nước, k thấm vào da( nếu muốn phát huy hết tác dụng phải bôi trước khi ra ngoài 15 phút,  nên cũng k ưu việt lắm. Nhưng cũng khá thích hợp vs lứa tuổi hs như mình( giá cả rẻ)",mùi thơm dịu màu hơi tím_lục dễ trôi khi gặp nước không_thấm vào da nếu muốn phát_huy hết tác_dụng phải bôi trước khi ra ngoài phút nên cũng không_ưu_việt lắm cũng khá thích_hợp vs lứa tuổi hs như giá_cả rẻ,1
Giao hàng tuyệt vời,giao tuyệt_vời,1
"Đóng gói như kiểu ai bóc ra, mẹ mình không biết nên lỡ rạch ra  , không bao giờ mua ở tiki nữa",đóng_gói như kiểu ai bóc ra mẹ không_biết nên lỡ rạch ra không_bao giờ mua tiki nữa,0
"nhìn có vẻ ok, chưa thử, còn dc tặng giấy lau mặt nữa, giao hàng nhanh nhất từ trước tới giờ",nhìn có_vẻ tốt_chưa_thử còn tặng giấy lau mặt nữa giao nhanh nhất trước tới giờ,1
"mới sử dụng nhưng thích lắm đã vô cùng mềm da,k bị khô da ,tạo cho mình cảm giác rất dễ chịu.",mới sử_dụng thích lắm đã vô_cùng mềm da không_bị khô da_tạo cảm_giác rất dễ_chịu,1
"Sản phẩm tốt, hình ảnh mang tính chất nhận xu",tốt hình_ảnh mang tính chất_lượng nhận xu,1
"Đính chính là loại này nâng 0,5 tone thôi , nhưng đối với học sinh như mình thì nâng vậy là trông tươi tắn rồi , kem nó không đặc như mình nghĩ , thoa như thoa lotion và cực kì mướt mịn , da mình là da dầu , có mụn nhưng không nhiều và cực kì nhạy cảm ,sử dụng em này vẫn rất ổn và chống nắng cực hiệu quả , thêm cả ra nắng mặt kiểu hơi lấp lánh tí trông lung linh cực:))",đính chính loại nâng tone thôi đối_với học_sinh như nâng trông tươi_tắn kem nó không_đặc như nghĩ_thoa như thoa_lotion cực_kì mướt mịn da da dầu mụn không_nhiều cực_kì nhạy_cảm sử_dụng em vẫn rất ổn chống nắng cực hiệu_quả thêm cả ra nắng mặt kiểu hơi lấp_lánh tí trông lung_linh cực tích_cực,1
"Da mình thuộc dạng da nhạy cảm, xài rất nhiều loại kem chống nắng của nhiều hãng có cả Mỹ Hàn nhưng đều không hợp, luôn bị ngứa và khô da vậy mà loại này lại không sao, xài rất ưng.",da thuộc dạng da nhạy_cảm_xài rất nhiều loại kem chống nắng nhiều hãng cả mỹ_hàn đều không_hợp ngứa khô da vậy_mà loại lại không_sao_xài rất ưng,1
"Mình dùng e này khá ổn áp. Dùng hàng ngày k bị bí da, tác dụng chống nắng tốt vì mình thấy da mình đỡ sạm hẳn sau khi sử dụng một thời gian. Sử dụng đến cuối buổi thì kem bị xuống một đến hai tông. Giao hàng của Tiki thì mình luôn hài lòng.",dùng e khá ổn_áp dùng ngày không_bị bí_da tác_dụng chống nắng tốt vì thấy da đỡ sạm hẳn sau khi sử_dụng một thời_gian sử_dụng đến cuối buổi kem xuống một đến hai tông giao_sản_phẩm tiki hài_lòng,1
Chưa thik lắm vì mẫu chưa đúng mong đợi,chưa_thik lắm vì mẫu chưa_đúng mong_đợi,0
Giao hàng thiếu cây son,giao thiếu cây son,1
"nghi vấn hàng nhái, dùng thấy da bết bết đen sạm đi như k dùng gì",nghi_vấn nhái dùng thấy da_bết bết đen sạm như không_dùng gì,0
"Giao nhanh, gói hàng đẹp sản phẩm y như hình",giao nhanh gói đẹp y_như hình,1
sản phẩm đóng gói chắc chắn. Dùng chống nắng rất thích. Sẽ tiếp tục ủng hộ????,đóng_gói chắc_chắn dùng chống nắng rất thích sẽ tiếp_tục ủng_hộ,1
xài rất thích,xài rất thích,1
Mình sẽ mua lai kem chong nang lên tông rat dep .chat luong tot,sẽ mua lai kem chong_nang lên tông rat dep chat luong tot,1
"sản phẩm ok. Tiki giao hàng siêu lâu. Nhân viên cskh trả lời chung chung, nói suông chứ ko hỗ trợ tận tình.",tốt tiki giao siêu_lâu nhân_viên cskh trả_lời chung_chung nói suông chứ không_hỗ_trợ tận_tình,1
"dễ bong, chạm nước là đi hết. mùi dễ chịu, không quá nâng tông nên dùng thật trân",dễ bong chạm nước hết mùi dễ_chịu không_quá nâng tông nên dùng thật trân,1
"hình ảnh mang tính chất nhận xu. mh dùng srm này đã lâu, sp tốt, tiki giao hàng nhanh. sẽ ủng hộ dài.",hình_ảnh mang tính chất_lượng nhận xu_mh dùng srm đã lâu tốt tiki giao nhanh sẽ ủng_hộ dài,1
chưa dùng thử lên chừa đánh giá đc. nhưng vẫn tặng shop 5*****. giao hàng nhanh.,chưa_dùng thử lên chừa đánh_giá vẫn tặng giao nhanh,1
"Dùng ổn, mình sợ hàng nhái nhưng không nhé mọi người, y như mua ở hasaki nhé mọi người",dùng ổn sợ sản_phẩm_nhái không_nhé mọi người y_như mua hasaki mọi người,1
mới sử dụng chưa bt hiệu quả như thế nào sức lên thì kem thấm nhanh ko gây khó chịu hay bết rính mùi thơm nhẹ,mới sử_dụng chưa_bt hiệu_quả như_thế_nào sức lên kem thấm nhanh không_gây khó_chịu hay bết rính mùi thơm nhẹ,1
"sp như hình, tốt hay ko thì cần phải dùng 1 thời gian.Tạm thời cho 5*",như hình tốt hay không_thì cần phải dùng thời_gian tạm_thời,1
"10 điểm. thấm nhanh, chất gel mịn, dễ tán. khả năng nâng tông nhẹ và làm đều màu da",điểm thấm nhanh chất_lượng gel mịn dễ_tán khả_năng nâng tông nhẹ làm đều màu_da,1
hìn ảnh mang tính chất nhận xu nhưng quan trọngkem chống nắng mãi đỉnh,hìn ảnh mang tính chất_lượng nhận xu quan_trọngkem chống nắng mãi đỉnh,1
"Lúc mình đặt là qua tikinow, đúng là giao trong vòng 2 tiếng thậttt? tới siêu nhanh. Sản phẩm thích hợp cho da dầu. nâng tone da nhẹ nhàng chứ không trắng bệt như những loại mình từng dùng. Phù hợp với những bạn thích làn da sáng, đều màu tự nhiên nhưng không cần makeup nhiều. Đặc biệt là mình dùng không bị bí da hay lên mụn ẩn? Siêu thích luôn. Khả năng kiềm dầu 3.5/5 . nâng tone 5/5 . sẽ bị xuống tone từ 3-4 tiếng. mau thấm vào da tuy dạng Essence nhưng không làm da bị rít.   Nếu các bạn để ý thì khi đã sài kem chống nắng mà còn đeo khẩu trang, lúc tháo ra mặt sẽ bị đỏ hoặc để lại dấu, nhưng kem chống nắng này siêu thích, sau khi mình đi nắng về cởi khẩu trang ra mặt vẫn như mới bôi kem chống nắng vậy, không bị đỏ,..v..v  Nói chung em này quá xuất sắc 10/10",lúc đặt qua tikinow đúng giao trong vòng tiếng thật tới siêu nhanh thích_hợp da dầu nâng tone da nhẹ_nhàng chứ không_trắng_bệt như loại từng dùng phù_hợp bạn thích làn da sáng đều màu tự_nhiên không_cần_makeup nhiều đặc_biệt dùng không_bị bí_da hay lên mụn ẩn siêu_thích khả_năng kiềm dầu nâng tone sẽ xuống tone tiếng mau thấm vào da tuy dạng esence không_làm da rít nếu bạn để_ý khi đã sài kem chống nắng mà_còn đeo khẩu_trang lúc tháo ra_mặt sẽ đỏ hoặc lại dấu kem chống nắng siêu_thích sau khi nắng về cởi khẩu_trang ra_mặt vẫn như mới bôi kem chống nắng không_bị đỏ v v nói_chung em quá xuất_sắc,1
Đầu tiên là giá khá tốt texture gel cream thấm nhanh tone up nature but it nhẹ nhàng hà mấy má apply xong thấy đẹp xong vài tiếng sau nó tệp vào da luôn:) không được nguyên ngày đâu( cái này chắc tại tui đi ngoài trời cả ngày ) tẩy trang rồi apply lại  có hương liệu nha-> hương lavender  có cồn nhưng là polyvinyl dạng này để cải thiện texture sp nên chắc ổn màu tím lịm tìm sim  khoái nhất là packaging siu cute vì lý do này mới mua con này ?  mấy má thấy sao  tui thì tui thấy ổn phết chứ ấy,đầu_tiên giá khá tốt texture gel cream thấm nhanh tone up nature but it nhẹ_nhàng hà mấy má aply xong thấy đẹp xong vài tiếng sau nó tệp vào da tích_cực không_được_nguyên ngày đâu cái chắc tại tui ngoài_trời cả ngày tẩy_trang aply lại hương_liệu nha_hương lavender cồn polyvinyl_dạng cải_thiện texture nên chắc ổn màu tím lịm tìm sim_khoái nhất packaging siu_cute vì lý_do mới mua con mấy má thấy sao tui tui thấy ổn_phết chứ ấy,1
