Review,Rating,Label
"Mình về quê và đặt kcn này ngày 1/6, Tiki hẹn giao vào 7/6 nhưng giao trễ, hẹn giao ngày 10/6 và có gửi tin nhắn xin lỗi mình. Sự việc ko có gì cho đến 10/6 vẫn chưa thấy giao hàng. Ngày 12/6 mình vào lại Sài Gòn, có gọi điện hủy đơn, Tiki đồng ý hủy. Mình cũng ko để ý lắm đến tình trạng đơn hàng trên app. Mãi đến hôm nay, tức 28/6, mẹ mình ở quê gọi nói bên Tiki giao hàng :) đặt hàng giao trễ, hủy rồi vẫn giao??? Tính ra đơn hàng này thời gian giao tận 1 tháng luôn đó :) mong Tiki xem lại chất lượng phục vụ đi ạ! Mình mua hàng Tiki 5 năm trời, chưa bao giờ thất vọng như này!",1,0
Giao hang nhanh kem thẩm thấu nhanh... moi xai nen chua bit hieu quả chong nắng toi dau,1,0
"Phù hợp với da nhạy cảm, có mùi hương nhẹ dễ chịu, khi apply lên da thì thấm nhanh không bết rít, có che được khuyết điểm, không bóng da mặt, sau đó da mặt như có lớp màng mỏng, không làm khô da. Đóng gói đẹp, giao hàng nhanh.",5,1
"Kem chống nắng dùng ổn, nâng tone nhẹ với da mình nhưng sau đó thì tiệp hẳn lại không còn trắng nữa. Tạo hiệu ứng da căng, bóng khá ổn, kiềm dầu bình thường. Bạn nào da dầu quá mình nghĩ không phù hợp với em này đâu, vì nó sẽ rất bóng đó.",5,1
"Mua nhiều lần rồi, dùng rất ổn nha mọi người, chất kem mỏng tự nhiên, hợp với những làn da k mụn",5,1
"Chất kem mịn, thấm nhanh vào da, da không khô cũng không bị bết lại. Chỉ dùng 1 ít nhưng được cả mặt, khá tiết kiệm. Mùi thơm nhẹ và chai cũng đẹp nữa. So với giá tiền bỏ ra thì quá ổn",5,1
Sản phẩm tốt,5,1
"kem không hề nặng mặt, thấm nhanh mà không hề gây nhờn rít xuống tone màu hay đổ dầu quá nhiều trong suốt cả ngày.  Nếu có dặm lại trong ngày thì kem còn không khiến da mình bị bí rồi sinh ra mụn ẩn nên mình cực kỳ ưng ý.",5,1
"Hàng chính hãng, mình dùng thấy cũng ko nâng tone lắm. Hy vọng chống nắng tốt. Dùng 1 thời gian mới biết được hiệu quả",5,1
"Đặt hàng hôm thứ 5, sáng thứ 6 đã nhận được hàng. Xài thử 3 hôm rồi thấy chống nắng tốt, nâng tông nhẹ, đặc biệt không bị khô da, chất kem đặc vừa phải. Mỗi lần chỉ lấy một ít ra xài nên không bị hao. Rất ưng ý.",5,1
"Rất thích, ko khô da và mịn màng",5,1
Cực kỳ hài lòng. Giao hàng nhanh hơn dự kiến. Đóng gói hàng cẩn thận.,5,1
"sp tốt, nâng tông nhẹ",5,1
cho 4sao mới nhất dùng nhưng thấy tam ổn.,4,1
Dịch nên giao hàng hơi lâu nhưng chất lượng thì quá ok rồi ạ,5,1
"mình đã sử dụng 1 năm, dùng được cho mọi loại da mà giá thành lại hợp lý",5,1
Rất okk,5,1
"Cực thích sản phẩm này. Kem mịn, dễ tán, tệp vào da, không nhờn. Trước đây mình các sản phẩm chống nắng khác thì bị mụn, chắc do đã không hợp. Nhưng dùng loại này thì không bị. Rất hài lòng, sẽ mua lại.",5,1
"Đó giờ ghét mua kem chống nắng cực kì , mua về xài ko được bỏ tùng lung nay liều mua cái này thử thấy ok nhất xài ko bị bí da nổi mụn mà nâng tone nhẹ nữa",5,1
Tuýp hơi nhỏ chút nhưng dùng cũng khá được. Ko bị ẩm ướt chảy nước mà bám dính luôn vào da. Mình thấy ko nâng tông da lắm (hoặc do mình ko bôi nhiều) nên ai ko thích trắng bệch thì dùng ổn đấy,5,1
"giao hàng nhanh, kem chống nắng này thì mình dùng suốt rồi, khô nhanh, không bị bết da nên mình rất thích dùng",5,1
"Tiki giao hàng nhanh, đặt hôm trước hôm sau có rồi. bao bì sản phẩm corloful khá xinh. cảm nhận ban đầu mình thấy khá tốt, kem có lớp che phũ nhẹ, mình thêm tí son nữa là có thể đến văn phòng, mỗi sáng mất chưa đến 3p là đã có gương mặt tươi tắn rồi",5,1
"Giao hang chậm ,hag bt ,ns chug mua cug dk ma k thi ra tiệm mua",2,0
"Chất lượng tốt, mình đã mua vài lần, thoa lên sáng da, ko bị nhờn sau nhiều giờ sử dụng.",5,1
Kem chống nắng OK nhưng đọc kĩ mới biết là sản xuất tại việt nam,5,1
"Đóng gói cẩn thận, sản phẩm chất lượng, shipper giao hàng nhanh chóng",5,1
"Loại này hợp với da khô và hhtk. Nhưng mình da hhtd vì (ít dầu) nên xài vẫn ok, nhanh bị xuống tone, dễ bị trôi.",4,1
"Có nâng tông nhẹ, bóng da nhưng chỉ giữ kem trên da tầm 3-4 tiếng là phải dặm lại lớp nữa. Da dầu thì hơi nặng mặt nhẹ xíu. Cũng đáng thử",5,1
Giao nhanh hơn dự kiến. Sản phẩm thoa không kích ứng(chắc do da mình mạnh) nhưng có các thành phần thuộc nhóm benzyl và có cồn. Mùi nhẹ,5,1
"Nhận hàng giống mô tả, giao nhanh vì mình ở thành phố chắc gần kho",5,1
Giao hàng nhanh. Đặt htrc hsau đã giao rồi. Săn đc giá rẻ. Ncl ưng lắm,5,1
"Chất lượng sp ưng ý, giao nhanh cảm ơn shop ạ ^^",5,1
"Giao hàng nhanh, đóng gói cẩn thận",5,1
dễ thẩm thấu nhưng ko có hiệu quả nâng tông,2,0
Chưa sử dụng nên m kb rõ chất lượng nhưng nhìn đánh giá bên ngoài thì khá ok mong là không làm m thất vọng.,5,1
Hàng dùng hơi sai sai k thấm như loại trc m vẫn dùng,1,0
"Tiki giao hàng thì nhanh cực, mình mua em skin aqua tối thứ 3 mà sáng thứ 4 đã có hàng, mặc dù tiki báo là thứ 6 mới giao. Có một điểm trừ là khi Tiki giao hàng không gọi điện báo trước cho khách. Cũng may lúc đó có mẹ mình ở nhà nhận hàng, chứ nhà mình đi hết thì tội cho nhân viên giao hàng phải đi lại lần nữa. Mình ít khi viết đánh giá nhưng giờ mình chỉ muốn góp ý để Tiki có cái chuẩn bị cho nhân viên. Sản phẩm thì mình vẫn chưa sử dụng nhưng do ham hố khi bị Tiki giao hàng nhanh mấy lần, giờ lên đây góp ý 1 tí",5,1
Mình thấy review sản phẩm này nhiều nên quyết định mua xài thử.Nâng tone thì có nhưng không quá trắng không biết mọi người sao chứ em này mình xài tầm 2h là xuống tone lại.Kem dễ tán mùi nhẹ vì mình không thích mùi hương còn việc thoa lên da cảm thấy da mát mát vậy á thích lắm.Tiki giao nhanh đặt hàng sau 2 ngày có rồi.,4,1
"Kem chống nắng thơm, không bị hắt hay bột như sunplay. Không nâng tone cho lắm nhưng đủ để tự tin ra đường :)), đỡ hơn để mặt mộc 100% vì khiến da có vẻ đều màu hơn. Có vẻ mau thấm và khiến da mát hơn khi apply lên da. Hiệu quả giữ ẩm ổn nhưng có vẻ khi ngồi máy lạnh lâu tầm 1-2 tiếng thì lớp giữ ẩm tan biến mất. Nói chung là 8/10 điểm",5,1
"đóng gói cẩn thận, giao nhanh Thấm cực nhanh, tâng tone rất nhẹ, k bết dính, mùi thơm nhẹ ,",4,1
"Dùng sản phẩm chống nắng này thấm nhanh, không gây nhờn với rít trên da, màu sắc đúng kiểu mình thích, nhỏ gọn nên dễ đem đi ra ngoài. Đặc biệt Tiki giao hàng cực nhanh, đóng gói cẩn thận rất có tâm. Cho 5 Sao",5,1
Sản phẩm có mùi thơm nhẹ đấy dễ ngửi nhưng mà bị cục khi đánh lên mặt và được 1 lúc lâu thì nó trở về mày đã bạn đầu nhue kiểu chưa xoa kem lên mặt.,1,0
sản phẩm dùng không gây bí da nhanh thấm. giá hợp lý,5,1
đãnhận hàng. giao hàng rất nhanh,5,1
"Da mình thuộc loại khô nhưng dùng loại này mình thấy ok lắm, kem thấm nhanh không làm khô da. Spf 50+ cũng phù hợp với thời tiết mùa này, mình dùng cả ngày mà không thấy bị dầu lại còn nâng tông da nữa. Vote 5 sao",5,1
"mình thấy hài lòng, khi sử dụng dản phẩm chống nắng nầy. mau khô ko bết dính, ko rít và thẩm thấu nhanh. cảm ơn tiki đã giới thiệu sản phẩm tới tay người dùng",4,1
"Giao hàng khá nhanh, vỏ rất là đẹp luôn lại giống hình nữa. có bật tone da một cách tự nhiên. rất thích. thái độ shipper không tốt lắm. nhưng thôi vẫn để 5 sao .",5,1
"Mình dùng đến tip thứ 2 rồi, nâng tone, khá ổn. Mình thấy nhiều bạn bảo là dễ làm bết tóc mái. Mình không để mái nên không biết điều này. Nên nếu bạn nào để mái thì cân nhắc kĩ nhé!",4,1
Tot,5,1
"Mịn đẹp và mướt, giao hàng nhanh. Nâng tông ko rõ lắm.",5,1
đc,5,1
"Mọi lần mua đồ gì đều sịn sò hết. Kem thơm và mềm mại nữa, thích dã mannn. Sunplay không bao giờ làm em thất vọng ❤️",5,1
"Dòng durgstore giá hợp lý, chất kem mịn ko quá đac, màu xanh tím khi thoa lên tông nhẹ không quá trang như các loại khác. Không bóng dầu khi sử dụng. ^^ Tiki giao hàng thần tốc, chuyên nghiep lam nè. Phù hợp da dầu hỗn hợp.",5,1
Tuyệt vời,5,1
"Đầy đủ, giao nhanh",5,1
"(+)Kem chống nắng mỏng , nhẹ , thấm rất nhanh . Khi bôi có trắng hơn một chút và làm đều màu da. Ko bị khô hay chảy nếu ra mồ hôi (-)kem có khả năng kiềm dầu rất kém Đánh giá :4/5",4,1
Đã nhận đc hàng rất hài lòng với sp shipper nhiệt tình,5,1
Giao nhanh,4,1
ok,5,1
"Để ng sài rồi đánh giá chất lượng sp, mị chỉ đánh giá tiki... đặt buổi tối, sáng tầm 9g hơn là có (kg phải tikinow nhen), túm lại...tiki nhanh như... điện.",5,1
mình k đọc kỹ. tưởng loại 80g.,5,1
Sp dùng ổn trong giá tiền. Nâng tông nhẹ. Mình da dầu dùng khá ok,5,1
"mua 4 chai dùng dần, rata thích sản phẩm này, hợp với da nhạy cảm như mình",5,1
dùng chán .bị dị ứng ........,1,0
"Nâng tone da nhẹ,ko bị nặng mặt, bôi xong vẫn có độ ẩm trên da, bạn nÀo da dầu thì ko nên dùng. Dùng đk khá lâu, giá thành vừa phải nhưng vẫn chất lượng lắm??",5,1
hạn sử dụng còn xa....chưa dùng nên chưa bjk vó hợp vs đã ko...,5,1
"Được bạn bè giới thiệu nên sử dụng thử. Cảm thấy khá ưng yếu. Sản phẩm đẹp, dùng có hiệu quả. Nên mình vừa đặt thêm 1 bộ sản phẩm của skin Aqua",5,1
ổn áp . nhưng mau xuống tông,5,1
Sp kem k ok k nâng tone k che phủ tốt,1,0
mát lạnh mùi thơm nhẹ .. nhưng 1 hồi là bị vón cục...kg nâng tone,4,1
mướt trên da,5,1
Hài lòng với tiki,5,1
"Sản phẩm chống nắng tốt, không nhờn rít, dễ tẩy trang.",5,1
"cực kì hài lòng với sản phẩm, chính hãng, giao hàng nhanh hehe",5,1
"Giao hàng nhanh, đóng gói sản phẩm chất lượng",5,1
"lên da mịn, có ánh tím xinh xinh. chống nắng tốt, dùng 1 thời gian thấy da trắng tự nhiên lên",5,1
K nâng tone lắm,4,1
Giao hàng quá chậm bên cskh của tiki làm mình thấy vọng quá,1,0
"Sau khi dùng 2 ngày thì mình có vài đánh giá sau, lớp kem mỏng nhẹ làm lớp base cho make up rất okay, mùi thơm nhẹ dịu thấm nhanh và cảm giác rất nhẹ như không thoa lên vậy đó. Mình khá là thích",5,1
da khô ko bị rít như những loại kem chống nắng khác.nâng tông da mà ko bị lộ vân kem,5,1
Sp đúng như hình,5,1
Sài êm,5,1
"chất lượng thì ok đó nhưng không hợp với da dầu như mình bị lên mụn, tán đều ra lòng bàn tay rôi áp lên mặt dễ tán hơn, nâng tôn da tự nhiên lắm!",5,1
"sản phẩm dùng rất thích, thấm nhanh , HÀNG chính hãng",5,1
"Rất ok, giao hàng nhanh",5,1
Rất hài lòng .mua tiki mình rất yên tâm về sản phẩm,5,1
"giao hàng và đóng gói rất ổn , sản phẩm khá nhỏ so với tưởng tượng nhưng màu nhìn rất xinh",5,1
"Vỏ đẹp sắc tím nhỏ gọn , chất lượng kem ánh tín đẹp mắt . Chưa dùng chưa biết nhưng có vẻ không nâng tone da được lâu",5,1
"dịch nên hàng về lâu đã mua cái khác, chưa sử dụng",5,1
Xài sản phẩm này nhiều lần rồi nên ko có gì để chê,5,1
Good!!!,5,1
"Sản phẩm không nâng tone như quảng cáo, thêm nữa mình check mã vạch thì không ra nên cũng không rõ sản phẩm có đảm bảo không. Khi thoa kcn thì da mặt hơi bóng loáng nên mình phải dùng phấn phủ kiềm dầu để hết bóng. Nói chung là khá thất vọng về sản phẩm",2,0
"Đóng gói ok, giao hàng nhanh",5,1
"khi mình nhận hàng thì bóc hộp ra, sp như đã được dùng trước rồi và rất nhẹ ( cùng lúc ấy mình mua thêm 1 lọ giống hệt lọ này nhưng nó nặng hơn) về chất lượng thì oke",2,0
tốt lắm nha y như cái mình mua,5,1
tốt và nhanh,5,1
"Tuýp kem nhỏ gọn, dễ dàng mang theo khi đi du lịch, màu sắt packing bắt mắt, chất kem mướt, thấm nhanh, ko gây bóng dầu trên da mặt, nâng tông, mùi thơm nhẹ nhàng dễ chịu. Rất ưng các sản phẩm của Rohto",5,1
Okgg,5,1
"kem mịn,giao hàng nhanh",5,1
"Đóng gói kĩ, chất kem rất mát và thơm, màu hơi tím k làm da quá trắng, nhẹ và mịn. Lần đầu dùng cảm thấy khá ổn",5,1
"Bao bì đẹp, dễ tán, thấm nhanh Tiki giao hàng nhanh",5,1
Hình ảnh mang tính chất nhận xu,5,1
"sản phẩm đóng gói cẩn thận, tem mác còn nguyên. chất lượng ok",5,1
Rất hài lòng kem thấm nhanh,5,1
như quảng cáo,5,1
sản phẩm tốt,5,1
sp tốt,5,1
sản phẩm tốt,5,1
"Sản phẩm tốt, đáng mua",5,1
dùng khá ổn da ko bị bết dính,5,1
Hàng dùng ok. Sẽ ủng hộ Shop tiếp,5,1
"Hàng dùng ổn, mềm, mịn, sp trải đều da, dùng cho toàn thân tốt nè. Nói về tầm giá này hàng này ổn dù có thua kém so với inisfree và Labroche Tiki giao trễ hơn 2 ngày so với dự kiến, nhân viên nhiệt tình, hàng đóng gói cẩn thận,",4,1
thíchhh sài êm nhìn da glow khỏe đẹp thoáng mát sẽ mua lại,5,1
hài lòng  với  sản  phẩm,5,1
Giao hàng nhanh hàng chất lượng nhưng k nâng tông,5,1
"sp xài thấy OK  , sẽ mua tiếp  ...",4,1
Dòng tím hường nhẹ dịu thích hợp mọi loại da và làm lớp lót makeup ?,5,1
"mau trôi, bôi nhiều mới có tác dụng",5,1
"Vừa nhận, xài xem có hợp k mới có đánh giá tiếp",4,1
"sản phẩm dùng rât ok,hình ảnh chỉ mang tính minh họa",5,1
"Thật sự rất tuyệt Mik đã mất nhiều thơiig gian tìm kem chong năng nhưng toàn bị nổi mụn Nhưng khi tìm hiểu và mua em này thì thật sự ngạc nhiên luôn Da mik lên ton mot chút , k bị khô Và đạc biet k bị nổi mụn",5,1
"Sp tuyệt vời, ko hề bết rích. Giữa thời tiết nắng noi tháng 6 này, bôi KCN m lên da, ra đường vẫn cảm thấy da mặt mát rượi. Sẽ ủng hộ và mua tiếp. Love",5,1
"Chất kem ổn, có lên tone nhưng hạ tone cũng nhanh, dùng đỡ bí hơn nhiều so với các loại cùng giá mình từng dùng. Nhưng mình không nghĩ n sẽ thay thế kem lót được đâu",5,1
"sp tốt không làm bí da, tốt cho việc sử dụng hàng ngày .m mới đặt thêm 3 tuyn nửa đó. tiki giao hàng nhanh đóng gói cẩn thận. đúng mã vạch , nguồn gốc rõ ràng.",5,1
hộp bé so với mong đợi. hơi thất vọng síu,2,0
"sau khi apply 1 lớp mỏng mình thấy kem thấy khá nhanh, chất kem mịn dễ tán. không gây nhờn rít., da cũng sáng hẳn lên vì kêm che được khuyết điểm nhẹ, dùng làm kem lót hàng ngày cũng ok lắm, hàng của Rohto thì chuẩn rồi",5,1
